Date,Summary,Precip_Type,Temperature,Apparent_Temperature,Humidity,Wind_Speed,Wind_Bearing,Visibility,Cloud_Cover,Pressure,Daily_Summary,Year,Month,Day,Season,Temp_Category,Precipitation,Rain_Category
2007-08-24,Partly Cloudy,rain,30.88333333333334,31.488888888888894,0.45,10.7548,130.0,9.982000000000001,0.0,1015.79,Partly cloudy until night.,2007,8,24,Summer,Hot,2.5,Moderate
2007-08-25,Partly Cloudy,rain,28.70555555555556,29.25555555555555,0.5,12.1555,319.0,9.982000000000001,0.0,1021.15,Partly cloudy until morning.,2007,8,25,Summer,Warm,2.5,Moderate
2007-08-26,Mostly Cloudy,rain,27.016666666666666,26.772222222222222,0.38,12.2682,327.0,9.982000000000001,0.0,1021.77,Mostly cloudy until night.,2007,8,26,Summer,Warm,2.5,Moderate
2007-08-27,Partly Cloudy,rain,22.68888888888889,22.68888888888889,0.45,11.0768,310.0,9.982000000000001,0.0,1020.07,Partly cloudy until night.,2007,8,27,Summer,Warm,2.5,Moderate
2007-08-28,Partly Cloudy,rain,22.71111111111111,22.71111111111111,0.4,3.2844,208.0,9.982000000000001,0.0,1015.81,Partly cloudy starting in the afternoon.,2007,8,28,Summer,Warm,2.5,Moderate
2007-08-29,Clear,rain,22.700000000000003,22.700000000000003,0.53,15.987300000000001,359.0,9.982000000000001,0.0,0.0,Partly cloudy until morning.,2007,8,29,Summer,Warm,2.5,Moderate
2007-08-30,Mostly Cloudy,rain,18.67777777777778,18.67777777777778,0.67,16.840600000000002,19.0,9.9015,0.0,1013.06,Mostly cloudy starting overnight.,2007,8,30,Summer,Moderate,2.5,Moderate
2007-08-31,Overcast,rain,17.705555555555556,17.705555555555556,0.74,12.5419,8.0,11.125100000000002,0.0,1012.88,Mostly cloudy throughout the day.,2007,8,31,Summer,Moderate,2.5,Moderate
2007-09-01,Overcast,rain,18.84444444444445,18.84444444444445,0.53,7.921200000000001,306.0,11.2056,0.0,1014.75,Mostly cloudy throughout the day.,2007,9,1,Autumn,Moderate,2.5,Moderate
2007-09-02,Partly Cloudy,rain,17.75,17.75,0.56,12.735100000000001,318.0,9.982000000000001,0.0,1016.33,Partly cloudy until night.,2007,9,2,Autumn,Moderate,2.5,Moderate
2007-09-03,Partly Cloudy,rain,16.0,16.0,0.57,3.4132000000000002,334.0,9.982000000000001,0.0,1016.84,Partly cloudy starting in the morning continuing until evening.,2007,9,3,Autumn,Moderate,2.5,Moderate
2007-09-04,Partly Cloudy,rain,17.066666666666666,17.066666666666666,0.64,3.22,140.0,9.982000000000001,0.0,1010.81,Partly cloudy until evening.,2007,9,4,Autumn,Moderate,2.5,Moderate
2007-09-05,Overcast,rain,11.133333333333333,11.133333333333333,0.86,23.3611,340.0,6.118,0.0,1010.59,Mostly cloudy starting in the morning.,2007,9,5,Autumn,Moderate,2.5,Moderate
2007-09-06,Overcast,rain,9.444444444444445,7.833333333333333,0.84,10.8836,240.0,15.552600000000002,0.0,1011.68,Mostly cloudy throughout the day.,2007,9,6,Autumn,Cold,2.5,Moderate
2007-09-07,Partly Cloudy,rain,9.949999999999998,9.949999999999998,0.86,4.652900000000001,348.0,10.980200000000002,0.0,1016.34,Mostly cloudy throughout the day.,2007,9,7,Autumn,Cold,2.5,Moderate
2007-09-08,Partly Cloudy,rain,10.094444444444445,10.094444444444445,0.86,1.3846,188.0,8.1305,0.0,1015.81,Foggy starting overnight continuing until morning.,2007,9,8,Autumn,Moderate,2.5,Moderate
2007-09-09,Mostly Cloudy,rain,15.0,15.0,0.78,11.0929,252.0,11.2056,0.0,1014.14,Mostly cloudy throughout the day.,2007,9,9,Autumn,Moderate,2.5,Moderate
2007-09-10,Partly Cloudy,rain,12.116666666666667,12.116666666666667,0.7,14.1358,280.0,15.826300000000002,0.0,1014.93,Partly cloudy throughout the day.,2007,9,10,Autumn,Moderate,2.5,Moderate
2007-09-11,Partly Cloudy,rain,12.894444444444446,12.894444444444446,0.69,9.4185,141.0,9.982000000000001,0.0,1013.83,Partly cloudy throughout the day.,2007,9,11,Autumn,Moderate,2.5,Moderate
2007-09-12,Mostly Cloudy,rain,12.711111111111112,12.711111111111112,0.78,15.1984,301.0,11.2056,0.0,1015.1,Mostly cloudy until night.,2007,9,12,Autumn,Moderate,2.5,Moderate
2007-09-13,Partly Cloudy,rain,14.97777777777778,14.97777777777778,0.67,22.8137,309.0,9.982000000000001,0.0,1019.48,Partly cloudy starting in the morning continuing until night.,2007,9,13,Autumn,Moderate,2.5,Moderate
2007-09-14,Overcast,rain,14.955555555555557,14.955555555555557,0.68,9.7405,270.0,9.982000000000001,0.0,1022.84,Partly cloudy in the morning.,2007,9,14,Autumn,Moderate,2.5,Moderate
2007-09-15,Clear,rain,14.772222222222224,14.772222222222224,0.73,4.83,170.0,9.982000000000001,0.0,1019.12,Partly cloudy until evening.,2007,9,15,Autumn,Moderate,2.5,Moderate
2007-09-16,Clear,rain,14.044444444444444,14.044444444444444,0.71,11.672500000000001,291.0,9.982000000000001,0.0,1021.14,Partly cloudy starting in the morning continuing until evening and breezy starting in the afternoon continuing until evening.,2007,9,16,Autumn,Moderate,2.5,Moderate
2007-09-17,Partly Cloudy,rain,16.06111111111111,16.06111111111111,0.57,7.840700000000001,139.0,9.982000000000001,0.0,1020.99,Partly cloudy starting in the morning.,2007,9,17,Autumn,Moderate,2.5,Moderate
2007-09-18,Mostly Cloudy,rain,21.022222222222226,21.022222222222226,0.63,8.017800000000001,183.0,9.982000000000001,0.0,1014.89,Partly cloudy starting in the morning.,2007,9,18,Autumn,Warm,2.5,Moderate
2007-09-19,Partly Cloudy,rain,17.17222222222222,17.17222222222222,0.87,13.765500000000001,338.0,11.125100000000002,0.0,1010.76,Partly cloudy until night.,2007,9,19,Autumn,Moderate,2.5,Moderate
2007-09-20,Partly Cloudy,rain,11.116666666666665,11.116666666666665,0.66,11.3183,318.0,9.982000000000001,0.0,1022.94,Partly cloudy throughout the day.,2007,9,20,Autumn,Moderate,2.5,Moderate
2007-09-21,Partly Cloudy,rain,7.805555555555554,7.805555555555554,0.76,0.0,0.0,9.982000000000001,0.0,1027.22,Partly cloudy until evening.,2007,9,21,Autumn,Cold,2.5,Moderate
2007-09-22,Clear,rain,9.86111111111111,9.86111111111111,0.67,3.22,50.0,9.982000000000001,0.0,1028.03,Partly cloudy in the afternoon.,2007,9,22,Autumn,Cold,2.5,Moderate
2007-09-23,Partly Cloudy,rain,10.972222222222221,10.972222222222221,0.67,1.5295,330.0,9.982000000000001,0.0,1026.62,Partly cloudy starting in the morning continuing until night.,2007,9,23,Autumn,Moderate,2.5,Moderate
2007-09-24,Clear,rain,12.083333333333334,12.083333333333334,0.63,3.2039,39.0,9.982000000000001,0.0,1025.61,Partly cloudy starting in the morning continuing until afternoon.,2007,9,24,Autumn,Moderate,2.5,Moderate
2007-09-25,Partly Cloudy,rain,12.061111111111112,12.061111111111112,0.67,3.22,0.0,9.982000000000001,0.0,1019.72,Partly cloudy throughout the day.,2007,9,25,Autumn,Moderate,2.5,Moderate
2007-09-26,Partly Cloudy,rain,12.711111111111112,12.711111111111112,0.7,6.44,0.0,9.982000000000001,0.0,1012.84,Partly cloudy throughout the day.,2007,9,26,Autumn,Moderate,2.5,Moderate
2007-09-27,Overcast,rain,13.88888888888889,13.88888888888889,0.83,9.563400000000001,72.0,10.980200000000002,0.0,1010.92,Mostly cloudy throughout the day.,2007,9,27,Autumn,Moderate,2.5,Moderate
2007-09-28,Partly Cloudy,rain,14.81666666666667,14.81666666666667,0.88,9.016,99.0,7.711900000000001,0.0,1011.2,Mostly cloudy throughout the day.,2007,9,28,Autumn,Moderate,2.5,Moderate
2007-09-29,Clear,rain,13.88888888888889,13.88888888888889,0.9,3.5903,173.0,4.2021,0.0,1014.79,Foggy overnight.,2007,9,29,Autumn,Moderate,2.5,Moderate
2007-09-30,Partly Cloudy,rain,12.68888888888889,12.68888888888889,0.77,1.449,293.0,9.982000000000001,0.0,1022.71,Foggy until morning.,2007,9,30,Autumn,Moderate,2.5,Moderate
2007-10-01,Partly Cloudy,rain,12.088888888888887,12.088888888888887,0.8,6.4561,347.0,14.9086,0.0,1026.65,Partly cloudy throughout the day.,2007,10,1,Autumn,Moderate,2.5,Moderate
2007-10-02,Partly Cloudy,rain,16.849999999999998,16.849999999999998,0.6,7.5992,49.0,9.982000000000001,0.0,1025.54,Partly cloudy throughout the day.,2007,10,2,Autumn,Moderate,2.5,Moderate
2007-10-03,Overcast,rain,15.02222222222222,15.02222222222222,0.67,3.059,149.0,9.982000000000001,0.0,1021.8,Mostly cloudy throughout the day.,2007,10,3,Autumn,Moderate,2.5,Moderate
2007-10-04,Clear,rain,12.872222222222224,12.872222222222224,0.73,3.2039,289.0,9.982000000000001,0.0,1020.42,Partly cloudy until evening.,2007,10,4,Autumn,Moderate,2.5,Moderate
2007-10-05,Mostly Cloudy,rain,16.06666666666667,16.06666666666667,0.81,7.792400000000001,29.0,7.905100000000001,0.0,1021.32,Mostly cloudy until night.,2007,10,5,Autumn,Moderate,2.5,Moderate
2007-10-06,Overcast,rain,17.77777777777778,17.77777777777778,0.84,9.66,270.0,11.270000000000001,0.0,1017.9,Foggy until morning.,2007,10,6,Autumn,Moderate,2.5,Moderate
2007-10-07,Partly Cloudy,rain,12.7,12.7,0.72,11.414900000000001,40.0,9.982000000000001,0.0,1019.65,Foggy in the morning.,2007,10,7,Autumn,Moderate,2.5,Moderate
2007-10-08,Mostly Cloudy,rain,11.11111111111111,11.11111111111111,0.71,0.0,0.0,9.982000000000001,0.0,1022.11,Partly cloudy until night.,2007,10,8,Autumn,Moderate,2.5,Moderate
2007-10-09,Clear,rain,8.93888888888889,8.93888888888889,0.78,0.0,0.0,9.982000000000001,0.0,1023.31,Partly cloudy starting in the morning continuing until evening.,2007,10,9,Autumn,Cold,2.5,Moderate
2007-10-10,Clear,rain,11.455555555555556,11.455555555555556,0.72,8.017800000000001,84.0,8.5491,0.0,1025.0,Mostly cloudy starting overnight.,2007,10,10,Autumn,Moderate,2.5,Moderate
2007-10-11,Overcast,rain,12.200000000000001,12.200000000000001,0.75,4.7495,29.0,11.270000000000001,0.0,1022.34,Mostly cloudy starting overnight.,2007,10,11,Autumn,Moderate,2.5,Moderate
2007-10-12,Overcast,rain,12.872222222222224,12.872222222222224,0.89,4.5724,235.0,11.2056,0.0,1023.43,Overcast throughout the day.,2007,10,12,Autumn,Moderate,2.5,Moderate
2007-10-13,Mostly Cloudy,rain,11.138888888888888,11.138888888888888,0.77,13.4435,291.0,11.2056,0.0,1017.51,Mostly cloudy throughout the day.,2007,10,13,Autumn,Moderate,2.5,Moderate
2007-10-14,Mostly Cloudy,rain,7.000000000000001,5.183333333333333,0.51,9.4185,11.0,9.982000000000001,0.0,1025.13,Partly cloudy starting in the morning.,2007,10,14,Autumn,Cold,2.5,Moderate
2007-10-15,Partly Cloudy,rain,2.638888888888889,2.638888888888889,0.71,2.3989000000000003,334.0,9.982000000000001,0.0,1028.71,Partly cloudy in the morning.,2007,10,15,Autumn,Cold,2.5,Moderate
2007-10-16,Clear,rain,6.038888888888888,4.427777777777777,0.61,7.776300000000001,151.0,9.982000000000001,0.0,1027.47,Foggy in the morning.,2007,10,16,Autumn,Cold,2.5,Moderate
2007-10-17,Clear,rain,4.949999999999998,4.949999999999998,0.81,3.22,129.0,9.982000000000001,0.0,1025.9,Partly cloudy starting in the morning continuing until evening.,2007,10,17,Autumn,Cold,2.5,Moderate
2007-10-18,Partly Cloudy,rain,7.077777777777779,7.077777777777779,0.66,3.22,350.0,9.982000000000001,0.0,1020.61,Foggy in the morning.,2007,10,18,Autumn,Cold,2.5,Moderate
2007-10-19,Mostly Cloudy,rain,12.105555555555554,12.105555555555554,0.54,28.5453,319.0,11.270000000000001,0.0,1018.38,Mostly cloudy starting in the morning.,2007,10,19,Autumn,Moderate,2.5,Moderate
2007-10-20,Partly Cloudy,rain,4.949999999999998,2.0888888888888877,0.65,12.6868,300.0,9.982000000000001,0.0,1022.04,Mostly cloudy until night.,2007,10,20,Autumn,Cold,2.5,Moderate
2007-10-21,Mostly Cloudy,rain,4.822222222222222,2.1722222222222203,0.76,11.414900000000001,20.0,9.982000000000001,0.0,1025.45,Partly cloudy throughout the day.,2007,10,21,Autumn,Cold,2.5,Moderate
2007-10-22,Overcast,rain,6.161111111111113,3.0444444444444425,0.79,16.067800000000002,49.0,11.270000000000001,0.0,1020.66,Overcast throughout the day.,2007,10,22,Autumn,Cold,2.5,Moderate
2007-10-23,Overcast,rain,8.838888888888887,6.099999999999998,0.93,18.3379,49.0,11.270000000000001,0.0,1007.99,Overcast throughout the day.,2007,10,23,Autumn,Cold,2.5,Moderate
2007-10-24,Overcast,rain,7.249999999999998,4.627777777777776,0.86,14.3451,168.0,11.270000000000001,0.0,1013.09,Overcast throughout the day.,2007,10,24,Autumn,Cold,2.5,Moderate
2007-10-25,Overcast,rain,7.200000000000001,4.627777777777776,0.8,13.9587,269.0,11.270000000000001,0.0,1019.81,Mostly cloudy throughout the day.,2007,10,25,Autumn,Cold,2.5,Moderate
2007-10-26,Mostly Cloudy,rain,7.200000000000001,5.733333333333333,0.74,7.985600000000001,140.0,11.0446,0.0,1027.35,Mostly cloudy throughout the day.,2007,10,26,Autumn,Cold,2.5,Moderate
2007-10-27,Partly Cloudy,rain,8.816666666666666,7.333333333333335,0.93,9.466800000000001,51.0,3.5259,0.0,1027.41,Foggy in the morning.,2007,10,27,Autumn,Cold,2.5,Moderate
2007-10-28,Partly Cloudy,rain,10.0,10.0,0.86,4.5563,164.0,9.563400000000001,0.0,0.0,Foggy overnight.,2007,10,28,Autumn,Moderate,2.5,Moderate
2007-10-29,Foggy,rain,11.11111111111111,11.11111111111111,0.93,3.22,240.0,0.5474000000000001,0.0,0.0,Foggy until night.,2007,10,29,Autumn,Moderate,2.5,Moderate
2007-10-30,Overcast,rain,10.0,8.705555555555556,0.93,9.66,178.0,7.776300000000001,0.0,0.0,Overcast throughout the day.,2007,10,30,Autumn,Moderate,2.5,Moderate
2007-10-31,Overcast,rain,11.11111111111111,11.11111111111111,0.81,7.615300000000001,156.0,11.0446,0.0,0.0,Mostly cloudy throughout the day.,2007,10,31,Autumn,Moderate,2.5,Moderate
2007-11-01,Overcast,rain,9.949999999999998,7.711111111111112,0.86,16.325400000000002,30.0,6.3434,0.0,0.0,Partly cloudy starting overnight continuing until night.,2007,11,1,Autumn,Cold,2.5,Moderate
2007-11-02,Partly Cloudy,rain,3.838888888888887,1.7888888888888883,0.89,7.985600000000001,319.0,9.982000000000001,0.0,1029.24,Partly cloudy starting overnight continuing until night.,2007,11,2,Autumn,Cold,2.5,Moderate
2007-11-03,Mostly Cloudy,rain,8.766666666666667,8.766666666666667,0.83,4.7656,273.0,11.0446,0.0,1027.22,Foggy in the morning.,2007,11,3,Autumn,Cold,2.5,Moderate
2007-11-04,Foggy,rain,6.288888888888889,4.61111111111111,0.93,8.1949,183.0,1.7549000000000001,0.0,1022.56,Foggy starting overnight continuing until morning.,2007,11,4,Autumn,Cold,2.5,Moderate
2007-11-05,Partly Cloudy,rain,6.227777777777778,3.9055555555555563,0.85,11.1895,281.0,11.2056,0.0,1019.34,Foggy in the morning.,2007,11,5,Autumn,Cold,2.5,Moderate
2007-11-06,Partly Cloudy,rain,3.866666666666667,-0.3222222222222213,0.71,19.8352,31.0,11.2056,0.0,1027.52,Partly cloudy throughout the day.,2007,11,6,Autumn,Cold,2.5,Moderate
2007-11-07,Overcast,rain,5.072222222222224,3.238888888888888,0.82,7.969500000000001,201.0,11.125100000000002,0.0,1021.77,Mostly cloudy throughout the day.,2007,11,7,Autumn,Cold,2.5,Moderate
2007-11-08,Mostly Cloudy,rain,6.1833333333333345,3.4722222222222223,0.65,13.363000000000001,231.0,11.270000000000001,0.0,1018.23,Mostly cloudy throughout the day and breezy starting in the morning continuing until afternoon.,2007,11,8,Autumn,Cold,2.5,Moderate
2007-11-09,Partly Cloudy,rain,6.161111111111113,3.3444444444444463,0.79,14.023100000000003,269.0,11.2056,0.0,1016.7,Partly cloudy throughout the day and breezy in the morning.,2007,11,9,Autumn,Cold,2.5,Moderate
2007-11-10,Breezy and Overcast,rain,4.444444444444445,-1.0277777777777786,0.73,34.437900000000006,310.0,15.826300000000002,0.0,1007.9,Partly cloudy until night and breezy starting in the morning continuing until afternoon.,2007,11,10,Autumn,Cold,2.5,Moderate
2007-11-11,Overcast,rain,3.888888888888889,1.6277777777777775,0.82,8.8389,279.0,11.270000000000001,0.0,1007.28,Partly cloudy until night and breezy starting in the morning continuing until afternoon.,2007,11,11,Autumn,Cold,2.5,Moderate
2007-11-12,Overcast,rain,5.044444444444443,2.7500000000000018,0.76,9.9015,256.0,11.125100000000002,0.0,1001.06,Breezy and mostly cloudy overnight.,2007,11,12,Autumn,Cold,2.5,Moderate
2007-11-13,Mostly Cloudy,rain,2.7111111111111126,-0.7333333333333335,0.77,13.1859,260.0,10.0464,0.0,1013.39,Mostly cloudy throughout the day and breezy overnight.,2007,11,13,Autumn,Cold,2.5,Moderate
2007-11-14,Partly Cloudy,snow,-0.08888888888888896,-2.294444444444444,0.83,6.4722,172.0,15.826300000000002,0.0,1013.86,Partly cloudy until night.,2007,11,14,Autumn,Freezing,2.5,Moderate
2007-11-15,Overcast,rain,3.816666666666665,2.638888888888889,0.71,5.2969,48.0,11.2056,0.0,1003.55,Mostly cloudy throughout the day.,2007,11,15,Autumn,Cold,2.5,Moderate
2007-11-16,Overcast,rain,2.2222222222222223,-1.5388888888888888,0.85,14.312900000000003,271.0,5.9731000000000005,0.0,1012.2,Foggy in the morning.,2007,11,16,Autumn,Cold,2.5,Moderate
2007-11-17,Overcast,rain,1.0888888888888895,-1.8333333333333337,0.85,9.3702,0.0,4.395300000000001,0.0,1024.94,Mostly cloudy throughout the day.,2007,11,17,Autumn,Cold,2.5,Moderate
2007-11-18,Mostly Cloudy,rain,1.1111111111111112,-3.188888888888888,0.85,15.922900000000002,1.0,6.118,0.0,1020.14,Foggy in the morning.,2007,11,18,Autumn,Cold,2.5,Moderate
2007-11-19,Overcast,rain,2.177777777777779,0.9222222222222203,0.92,4.9588,305.0,4.0733,0.0,1015.02,Overcast throughout the day.,2007,11,19,Autumn,Cold,2.5,Moderate
2007-11-20,Overcast,rain,3.827777777777778,3.827777777777778,0.89,1.8193,262.0,4.588500000000001,0.0,1026.01,Foggy in the morning.,2007,11,20,Autumn,Cold,2.5,Moderate
2007-11-21,Foggy,rain,0.14444444444444335,-2.5333333333333328,1.0,7.9373000000000005,133.0,0.16100000000000003,0.0,1026.58,Foggy starting overnight continuing until afternoon.,2007,11,21,Autumn,Cold,2.5,Moderate
2007-11-22,Foggy,snow,-0.9444444444444441,-0.9444444444444441,0.92,4.3631,250.0,0.43470000000000003,0.0,1021.86,Foggy starting in the evening.,2007,11,22,Autumn,Freezing,2.5,Moderate
2007-11-23,Partly Cloudy,rain,5.022222222222222,2.7611111111111106,0.86,9.724400000000001,142.0,7.905100000000001,0.0,1020.03,Foggy starting overnight continuing until morning.,2007,11,23,Autumn,Cold,2.5,Moderate
2007-11-24,Partly Cloudy,rain,7.6111111111111125,4.9833333333333325,0.73,15.005200000000002,169.0,6.1985,0.0,1016.99,Partly cloudy throughout the day.,2007,11,24,Autumn,Cold,2.5,Moderate
2007-11-25,Foggy,rain,6.205555555555557,6.205555555555557,0.93,3.22,320.0,3.2039,0.0,1021.81,Foggy starting in the evening.,2007,11,25,Autumn,Cold,2.5,Moderate
2007-11-26,Overcast,rain,7.1499999999999995,7.1499999999999995,0.8,4.7495,336.0,10.851400000000002,0.0,1016.99,Foggy until morning.,2007,11,26,Autumn,Cold,2.5,Moderate
2007-11-27,Partly Cloudy,rain,0.027777777777776198,-3.922222222222222,0.85,12.783400000000002,261.0,9.982000000000001,0.0,1018.53,Mostly cloudy until night.,2007,11,27,Autumn,Cold,2.5,Moderate
2007-11-28,Partly Cloudy,rain,0.11666666666666714,-3.855555555555556,0.75,12.976600000000001,280.0,9.982000000000001,0.0,1025.21,Partly cloudy until night and breezy starting in the morning continuing until afternoon.,2007,11,28,Autumn,Cold,2.5,Moderate
2007-11-29,Clear,snow,-2.3388888888888895,-2.3388888888888895,0.82,4.7012,149.0,9.9015,0.0,1027.8,Partly cloudy in the afternoon.,2007,11,29,Autumn,Freezing,2.5,Moderate
2007-11-30,Partly Cloudy,snow,-1.2944444444444434,-5.394444444444445,0.76,12.203800000000001,69.0,9.9015,0.0,1016.92,Partly cloudy starting in the afternoon continuing until evening.,2007,11,30,Autumn,Freezing,2.5,Moderate
2007-12-01,Clear,snow,-1.6166666666666667,-6.183333333333333,0.92,13.9909,232.0,4.2987,0.0,1016.07,Foggy starting in the afternoon.,2007,12,1,Winter,Freezing,2.5,Moderate
2007-12-02,Foggy,rain,2.7777777777777777,-0.21111111111111056,0.89,11.012400000000001,161.0,3.059,0.0,1017.07,Foggy starting in the afternoon.,2007,12,2,Winter,Cold,2.5,Moderate
2007-12-03,Foggy,rain,1.2388888888888872,-2.066666666666666,0.92,11.0285,132.0,1.8515,0.0,1017.11,Foggy starting overnight.,2007,12,3,Winter,Cold,2.5,Moderate
2007-12-04,Overcast,rain,3.9611111111111126,2.9611111111111104,0.92,4.8944,227.0,8.1305,0.0,999.77,Overcast throughout the day.,2007,12,4,Winter,Cold,2.5,Moderate
2007-12-05,Clear,rain,2.311111111111109,-1.683333333333334,0.85,15.794100000000002,329.0,9.982000000000001,0.0,1016.06,Partly cloudy starting overnight continuing until evening.,2007,12,5,Winter,Cold,2.5,Moderate
2007-12-06,Clear,snow,-0.21111111111111056,-3.3611111111111116,0.82,9.338000000000001,338.0,9.982000000000001,0.0,1024.64,Partly cloudy starting in the morning continuing until evening.,2007,12,6,Winter,Freezing,2.5,Moderate
2007-12-07,Mostly Cloudy,rain,2.5722222222222237,-0.4166666666666667,0.83,10.835300000000002,230.0,9.7566,0.0,1021.3,Partly cloudy starting in the morning.,2007,12,7,Winter,Cold,2.5,Moderate
